"Checked"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: MassList Match"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"Mass List Match: masslist_for_CD"	"Area: cbr_n182.raw (F1)"	"Area: cbr_n190.raw (F2)"	"Area: cbr_n193.raw (F3)"	"Area: cbr_n204.raw (F4)"	"Area: cbr_n216.raw (F5)"	"Area: cbr_n228.raw (F6)"	"Area: cbr_o180.raw (F7)"	"Area: cbr_o188.raw (F8)"	"Area: cbr_o189.raw (F9)"	"Area: cbr_o196.raw (F10)"	"Area: cbr_o198.raw (F11)"	"Area: cbr_o199.raw (F12)"	"Area: cbr_o213.raw (F13)"	"Area: cbr_o220.raw (F14)"	"Area: cbr_o229.raw (F15)"	"Area: ct_n179.raw (F16)"	"Area: ct_n185.raw (F17)"	"Area: ct_n191.raw (F18)"	"Area: ct_n203.raw (F19)"	"Area: ct_n205.raw (F20)"	"Area: ct_n211.raw (F21)"	"Area: ct_n218.raw (F22)"	"Area: ct_n223.raw (F23)"	"Area: ct_n224.raw (F24)"	"Area: ct_o175.raw (F25)"	"Area: ct_o184.raw (F26)"	"Area: ct_o192.raw (F27)"	"Area: ct_o206.raw (F28)"	"Area: ct_o207.raw (F29)"	"Area: ct_o209.raw (F30)"	"Area: ct_o219.raw (F31)"	"Area: ct_o222.raw (F32)"	"Area: ct_o225.raw (F33)"	"Area: s06_174.raw (F34)"	"Area: s06_181.raw (F35)"	"Area: s06_186.raw (F36)"	"Area: s06_197.raw (F37)"	"Area: s06_208.raw (F38)"	"Area: s06_210.raw (F39)"	"Area: s06_217.raw (F40)"	"Area: s06_227.raw (F41)"	"Area: syd_n176.raw (F42)"	"Area: syd_n183.raw (F43)"	"Area: syd_n194.raw (F44)"	"Area: syd_n202.raw (F45)"	"Area: syd_n212.raw (F46)"	"Area: syd_o177.raw (F47)"	"Area: syd_o178.raw (F48)"	"Area: syd_o187.raw (F49)"	"Area: syd_o195.raw (F50)"	"Area: syd_o200.raw (F51)"	"Area: syd_o201.raw (F52)"	"Area: syd_o215.raw (F53)"	"Area: syd_o221.raw (F54)"	"Area: syd_o226.raw (F55)"
"False"	"TG(16:1e_17:0_17:0)"	"C53 H105 N O5"	"Full match"	"Full match"	"835.80079"	"21.873"	"1281464.860467"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1116854.18491653"	""	"336662.168031821"	""	""	"116576.42834574"	""	""	"1281464.860467"	""	""	""	"243621.863573692"	""	"150061.244879983"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(38:1)"	"C46 H90 N O8 P"	"Not the top hit"	"Full match"	"815.64167"	"15.029"	"1268924.41525362"	"Single match found"	"277174.101060504"	"906354.111863786"	"265550.471315728"	""	""	""	"678348.963851787"	"441017.156769058"	"990341.169711213"	"293511.847700786"	"531753.9571283"	"699800.998391035"	"722678.392417832"	"1268924.41525362"	"728464.328360035"	""	""	"602618.371097635"	"236236.765596392"	"500898.094537899"	"239622.601149499"	"382050.050233699"	"426788.272439516"	"254664.890278835"	"316367.846762"	"76532.2810623994"	"257466.297828843"	"55812.2519608844"	"580852.385026702"	""	""	""	""	"236447.411916436"	"880534.801598742"	"449499.208370138"	"61694.8267086476"	""	"435233.972911164"	"182052.805888955"	"60289.8433276964"	"412879.972854988"	""	"315886.137817134"	"61186.4304571866"	""	"331937.833330009"	"53778.1928636497"	"984497.274322875"	""	"345508.7580982"	"467132.874429253"	""	"585745.670476239"	""
"False"	"PC(33:4)"	"C41 H74 N O8 P"	"Not the top hit"	"Full match"	"739.51637"	"11.889"	"1265274.26012316"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1218540.16007596"	""	""	""	""	"1265274.26012316"	""	""	""	""	""	""	""	""	""	""	"1159541.72173564"	""	"841643.245869456"	""	""	""	""	""	""	""	""	""	""
"False"	"TG(18:3e_10:2_20:5)"	"C51 H83 N O5"	"No match"	"Full match"	"789.62611"	"16.037"	"1258552.61935856"	"Multiple matches found"	"434447.277534507"	"1258552.61935856"	"442256.819364526"	"522921.441052219"	"343448.531818332"	"661640.483823081"	"733123.688997946"	""	"950540.289613848"	"503941.292533755"	"461190.811902951"	"430347.729074378"	"318695.377085114"	"183221.05128552"	"480085.081519927"	"777782.728401817"	"164437.61761682"	"682598.023267457"	"495344.08132749"	"506488.410495989"	"395090.702106063"	"520787.088409554"	"330106.230271766"	"519572.486194798"	"522504.660854953"	"723142.240263057"	"696857.28498178"	"614282.087613518"	"466069.520370225"	"427867.36809046"	"471235.795982346"	"376270.9258628"	"270722.537036697"	""	"587929.705397909"	"619341.061113973"	"257561.62171171"	"290997.92264795"	"533619.15551769"	"92787.0987856399"	"432010.337241771"	"658996.781112037"	"432643.486584758"	"403721.012652703"	"590501.411686121"	"316805.005929381"	"666255.234628389"	"633299.73957683"	"749147.805636947"	"790709.37285071"	""	"745095.739082704"	"554741.5658206"	"450583.164402757"	"459100.653188728"
"False"	"TG(16:2e_22:0_18:1)"	"C59 H113 N O5"	"No match"	"Full match"	"915.86322"	"21.851"	"1255108.05200285"	"Multiple matches found"	""	""	""	""	"1255108.05200285"	""	""	""	""	""	""	""	"357603.484548477"	"100975.072576668"	"1089309.38774452"	""	"42307.16136395"	""	""	""	""	"250874.077784555"	""	"423572.948746619"	""	""	""	""	""	""	"635692.507283964"	""	"109848.268647844"	""	""	""	"17503.9490299989"	""	""	"54071.0206824826"	"81599.8195653197"	""	""	"13444.2332369611"	""	"411327.921316494"	""	"14024.9607913513"	""	""	""	""	"237459.851048618"	"102538.502650544"	""
"False"	"TG(22:1_24:2_16:1)"	"C65 H121 N O6"	"Full match"	"Full match"	"1011.92112"	"22.178"	"1248591.14686171"	"Multiple matches found"	"409565.410182783"	"893435.946078488"	"558653.547218568"	""	""	""	"900579.052843441"	""	"1164829.73305438"	"263999.458586908"	"301888.150579282"	"1248591.14686171"	"288151.604276507"	"464068.531476637"	"215427.163060847"	"790635.035409719"	"313110.936150699"	"403891.674860219"	"487923.135504568"	"196005.808523966"	"832409.949651507"	"792775.319615488"	"62101.4365726562"	"378183.493284663"	"126838.020508465"	"706780.71702636"	"1057911.94474092"	"323349.898268874"	"380189.457777991"	"653735.193580142"	"474209.394355863"	"1143235.46314061"	"239774.598803579"	"443960.102695128"	"761400.429790124"	"441065.20137972"	"404821.441928922"	"480255.627673063"	"813343.313415091"	"406919.152003348"	"574239.266213757"	"220549.246079531"	"532880.582826857"	"263432.482855836"	"180599.119037421"	"197979.082672232"	"825753.630167966"	"684165.703429798"	""	"158920.829112329"	"468345.074827542"	"458675.015423008"	"341543.318579034"	"311244.994790833"	"434930.907302474"
"False"	"TG(16:0_18:1_10:3)"	"C47 H85 N O6"	"No results"	"Full match"	"759.63897"	"18.843"	"1244826.95602626"	"Single match found"	""	""	""	"1244826.95602626"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"35033.3353523762"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"418794.341786678"	""	""	""	""	""	""	""	""	""	""
"False"	"TG(16:0_10:4_16:1)"	"C45 H79 N O6"	"Not the top hit"	"Full match"	"729.59178"	"18.196"	"1243762.40263474"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1243762.40263474"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(28:0_18:1_18:1)"	"C67 H129 N O6"	"Not the top hit"	"Full match"	"1043.98383"	"23.063"	"1241390.05438258"	"Multiple matches found"	"582078.382884158"	"511743.62434905"	"632964.308230679"	"402211.522002562"	"491330.174433065"	"271019.883274708"	"460561.909464095"	"856156.58383606"	"1076514.86889342"	"781268.401838039"	"657955.304304919"	"309847.204716774"	"519031.090393899"	"1068883.67191687"	"647454.011701617"	"951236.301140553"	"908728.681436661"	"975069.486470975"	"516760.317055616"	"562807.09930682"	"735329.197517786"	"573745.32900438"	"277488.091123543"	"435102.417690764"	"995953.901646786"	"978687.674709055"	"1065050.66628379"	"782984.502045127"	"342868.58924127"	"436284.68391097"	"761678.407646053"	"343276.711995791"	"408493.115070976"	"752368.0811739"	"590348.965657029"	"516749.386448745"	"438983.373591407"	"675049.010175348"	"730770.993035913"	"259534.54621178"	"820730.412584518"	"1236984.0196949"	"470009.298669068"	"823193.186808711"	"367067.747943992"	"600529.033493267"	"1023888.79912101"	"982457.954817252"	"1241390.05438258"	"842394.449085495"	"785173.651495039"	"1017081.75038165"	"481567.385241883"	"644467.970529032"	"805614.007030153"
"False"	"TG(18:2_18:2_20:0)"	"C59 H109 N O6"	"Not the top hit"	"Full match"	"927.82677"	"21.080"	"1238370.21491484"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	"691613.558554593"	""	""	""	""	""	""	""	""	"214126.654643618"	""	""	""	""	""	""	""	""	""	"1238370.21491484"	""	""	""	""	""	""	""	""	""	""	""	""	""	"288268.745131214"	""	""	""	""	""	""	""	""	""
"False"	"TG(4:0_18:3_16:1)"	"C41 H73 N O6"	"Not the top hit"	"Full match"	"675.54506"	"13.530"	"1229758.80652009"	"Multiple matches found"	""	""	""	""	"266100.69210734"	""	"709482.794048472"	""	""	""	""	""	""	""	""	"180953.537597032"	"1115270.91975702"	"1229758.80652009"	""	""	""	""	""	""	"80419.4264279489"	""	"212203.122547096"	"201849.478472838"	""	""	""	""	""	""	""	""	""	""	""	"365480.544206631"	"264593.52096865"	"989997.996466088"	"44408.665303187"	""	""	""	""	""	""	"239937.423467148"	""	"347602.463070893"	""	""	""
"False"	"PG(16:0_18:1)"	"C40 H77 O10 P"	"Not the top hit"	"Full match"	"748.52620"	"10.294"	"1225832.12190965"	"Single match found"	"569755.748763012"	"643115.360013483"	"444439.372734694"	"413412.376201934"	"384406.386026007"	"827425.376450869"	"138868.864982914"	"667290.031501467"	"535793.178801042"	"669573.266679986"	"505821.019134617"	"444078.723878927"	"487258.112392541"	"736617.978842441"	"423262.677747301"	"440557.392860602"	"475987.716251784"	"551158.333729529"	"556922.898370572"	"656892.783223876"	"525080.743612485"	"322695.848768203"	"376561.103811947"	"396771.708595589"	"653825.02637921"	"711985.608130952"	"1225832.12190965"	"589496.464316151"	"604027.67405885"	"448088.760599924"	"865257.135126406"	"737165.598361957"	"328950.471312052"	"677809.63978902"	"1076457.38612397"	"641615.154350263"	"569875.124614705"	"684847.537531149"	"401444.708103961"	"262073.873370091"	"505065.067117557"	"534173.399981445"	"1142042.16823449"	"672457.856460686"	"1068506.35437431"	"443807.772247605"	"927423.950922302"	"632614.407840367"	"969026.951002092"	"606820.847329172"	"726046.738893788"	"485535.866010771"	"602617.695434858"	"639819.301815013"	"607349.201805608"
"False"	"PE(18:2e_20:2)"	"C43 H80 N O7 P"	"No match"	"Full match"	"753.56607"	"15.850"	"1221770.31663641"	"Single match found"	""	"731229.849537196"	""	"950996.648577078"	"9770.24860237729"	""	""	""	""	""	""	""	"118828.866937212"	""	""	""	"1221770.31663641"	""	"1137660.19943186"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"442716.565407488"	""	""	""	""	""	""	""	""	""	"47093.0962486425"	""	""	""
"False"	"TG(18:2_18:2_20:0)"	"C59 H109 N O6"	"No match"	"Full match"	"927.82690"	"21.370"	"1207359.47282107"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	"419202.848618418"	""	""	""	""	"1207359.47282107"	""	""	""	""	""	"887901.321301625"	""	"221602.552795185"	""	""	""	""	""	""	""	"478252.205665796"	""	"208019.779426579"	""	""	""	""	""	""	""	""	""	"366653.161232427"	""	""	""	""	""	""	""	""	""	""	""	"791706.45657604"
"False"	"TG(16:1_17:1_18:1)"	"C54 H101 N O6"	"Not the top hit"	"Full match"	"859.76435"	"20.830"	"1192822.51750618"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"745978.496810891"	"712850.956957868"	""	"1192822.51750618"	""	""	"742855.896724892"	""	""	""	"653807.77731151"	""	""	"774876.088827334"	""	""	""	""	""	"434276.156653042"	"1152094.33689045"	""	""	""	""	""	""	""	""	""	""
"False"	"TG(28:1_18:1_18:1)"	"C67 H127 N O6"	"Not the top hit"	"Full match"	"1041.96813"	"22.760"	"1182983.59363473"	"Single match found"	"399577.498590576"	"329929.286689531"	"496646.162397177"	"403960.382070448"	"364729.705392946"	"192097.084228553"	"540256.020544696"	"637554.102861192"	"558832.970279971"	"571573.953869471"	"595254.520852127"	"407937.326674674"	"243949.139543479"	"390684.291687155"	"524885.146774811"	"647522.991209656"	"752466.754666316"	"832353.583598123"	"405346.494320843"	"436337.45167869"	"607093.636729253"	"605085.177882533"	"267837.678139948"	"385131.402773124"	"627843.675639165"	"559133.478726693"	"797364.133219804"	"581616.626899002"	"309700.651249547"	"437625.851101198"	"433114.104934101"	"492256.631467814"	"319525.870813574"	"1017048.56393616"	"788362.158478129"	"571899.492843184"	"360805.308724241"	"565279.295392849"	"664040.906208616"	"277880.500844507"	"493982.675127707"	"1182983.59363473"	"322666.671579108"	"450801.165736926"	"324771.652880976"	"457455.154754641"	"683560.076820662"	"666395.162182233"	"695254.09740016"	"332428.232401499"	"520269.1959916"	"604844.34714022"	"499824.287080342"	"583440.117838352"	"764990.15915499"
"False"	"TG(26:0_16:0_18:1)"	"C63 H123 N O6"	"Not the top hit"	"Full match"	"989.93695"	"22.488"	"1181512.48715616"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	"1181512.48715616"	"695258.69020862"	""	""	""	""	""	"452315.548696635"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"469459.929374505"	"526433.877202325"	""	""	"459212.931286106"	""	""	""	""	"763234.975460239"	""	""	""	""	""	""	""	""	""
"False"	"TG(18:0e_16:0_18:2)"	"C55 H107 N O5"	"Not the top hit"	"Full match"	"861.81645"	"22.000"	"1179010.2581449"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1179010.2581449"	""	""	""	""	""	""	""	""	""	""	""	"522608.722074731"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(18:1_23:0_16:0)"	"C60 H117 N O6"	"Not the top hit"	"Full match"	"947.88734"	"22.059"	"1146058.87739992"	"Multiple matches found"	""	""	""	"210572.253863036"	"493414.134814605"	""	""	""	""	""	""	"596034.023684456"	"1146058.87739992"	""	""	""	""	""	""	""	""	"384448.15185771"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"865071.263859408"	""	""	""	""	""	""	""	""	"53827.3010080396"
"False"	"TG(18:3_10:1_18:1)"	"C49 H87 N O6"	"Not the top hit"	"Full match"	"785.65462"	"17.634"	"1144151.61834466"	"Single match found"	""	""	"14866.1970399336"	""	"1144151.61834466"	""	""	""	""	"22159.9150518031"	""	""	""	""	""	""	""	""	""	"19819.683958616"	""	""	""	""	""	""	""	"12890.5628823598"	""	""	""	""	""	""	""	"13163.0769204324"	""	""	"21597.5187881111"	""	""	"38015.3894903576"	""	""	""	""	""	"19196.6137885339"	"11164.7812609441"	""	"31692.1746313381"	""	""	""	""
"False"	"TG(16:1_9:0_16:0)"	"C44 H85 N O6"	"Full match"	"Full match"	"723.63896"	"19.270"	"1134488.14919029"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1134488.14919029"	""	""	"597454.095445786"
"False"	"PS(16:0_21:0)"	"C43 H84 N O10 P"	"Not the top hit"	"Full match"	"805.58473"	"11.758"	"1127284.67967116"	"Single match found"	""	""	""	""	""	"1127284.67967116"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(20:0e_14:1)"	"C42 H84 N O7 P"	"Not the top hit"	"Full match"	"745.60006"	"13.283"	"1121259.17073908"	"Single match found"	"211426.285464227"	"55449.9791301166"	"128378.111310081"	"79613.0537464671"	"86469.6969187482"	"309167.495966149"	"60599.2977084845"	"172163.603478456"	"111969.593384021"	"184498.984543232"	"92685.3373681262"	"49436.190040135"	"104737.65587158"	"217783.305370657"	""	"52259.658044947"	"93406.3412588275"	"63003.8729933731"	"110863.792142608"	"139453.46679107"	"91105.4149881722"	"49911.3198715901"	"336305.473796906"	"33538.6708289912"	"409288.004602034"	"167048.683011576"	"334130.419001493"	"211769.025176494"	"143694.98364046"	"618999.890089539"	"326589.6986941"	"1121259.17073908"	"60809.4364624106"	"335764.043185236"	"288296.837652587"	"143917.188785888"	"240832.680674834"	"336097.485877556"	"170330.692585701"	"64440.5210933249"	"151973.617259145"	"41172.7321049318"	"769289.542801503"	"190035.044409084"	"865809.0757483"	"113464.007060628"	"341887.171772443"	"147290.655560079"	"200504.729927356"	"126901.287375737"	"201273.168413769"	"102889.647530727"	"286076.360850376"	"190049.020462342"	"95858.5623470153"
"False"	"CL(18:2_16:1_18:1_18:1)"	"C79 H144 O17 P2"	"No match"	"Full match"	"1426.98657"	"20.255"	"1115108.99969575"	"Multiple matches found"	"278445.226859322"	"157672.249230262"	"380133.536275762"	"119096.739130235"	"56583.4964476233"	"160793.745751132"	"97137.6647042889"	"188098.102781221"	"120655.011680135"	"200574.715095204"	"145558.853046863"	"64266.0512331733"	"29759.0680600607"	"130338.837303929"	""	"75334.6296917476"	"113246.413582278"	"100128.299697982"	"75667.3351134902"	""	"60621.5605776811"	"45001.2165835501"	"68041.2546802878"	""	"139299.885046794"	"147202.03462338"	"733031.82855485"	"214272.622467071"	"215194.991261658"	"221190.175509522"	"200837.526260803"	"1115108.99969575"	"84831.0669368859"	"326756.819707873"	"307793.095192241"	"119990.31646581"	"481046.024872222"	"210645.068864019"	"102939.604242247"	"43776.8559727764"	"138020.88438339"	"131261.258932935"	"838331.350756648"	"196322.724909013"	"1100470.5548506"	""	"435747.433125768"	"432394.838428134"	"221619.33288868"	"145442.977437769"	"166887.245202344"	"110928.587110371"	"71350.3378830696"	"136849.279112191"	"107241.956106128"
"False"	"PS(20:1_18:1)"	"C44 H82 N O10 P"	"Not the top hit"	"Full match"	"815.56895"	"12.420"	"1112081.17411564"	"Single match found"	"848629.219231619"	"756596.280366397"	"596410.130256009"	"566033.423547989"	"698287.166314176"	"576978.145591501"	"494827.009023374"	"839833.734476302"	"719466.532054691"	"433134.52862059"	"537044.925857186"	"456510.593977505"	"675554.619334056"	"798513.99765456"	"649941.505144051"	"697779.191696012"	"707221.368928447"	"652032.555486085"	"929380.875880489"	"783662.685786642"	"535494.009752956"	"368573.450784225"	"399920.644847264"	"648424.109743265"	"536315.936062784"	"939167.811194316"	"889161.306611215"	"681153.589151217"	"760353.035879984"	"473954.3509698"	"932386.206198704"	"378773.288043503"	"478651.619100604"	"643309.784022524"	"643938.676895731"	"1112081.17411564"	"609010.52134552"	"861569.756337889"	"853242.869055815"	"386578.176475889"	"869162.078733438"	"535442.065609607"	"987240.45229085"	"857036.873322983"	"497476.670445172"	"827554.498013081"	"579273.844750531"	"604658.70458259"	"753952.576483269"	"309259.290945741"	"564523.626221616"	"796221.203411277"	"641749.72112048"	"696280.773289312"	"284918.601241619"
"False"	"TG(16:1_16:1_17:0)"	"C52 H99 N O6"	"No results"	"Full match"	"833.74903"	"20.536"	"1108992.38049043"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	"746477.545130968"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1108992.38049043"	""	""	""	""	""	""	""	""	""
"False"	"TG(16:0_14:0_15:0)"	"C48 H95 N O6"	"Not the top hit"	"Full match"	"781.71717"	"20.883"	"1094554.43557731"	"Single match found"	"332138.272765519"	"137701.567901403"	"308285.535786083"	"210940.620243179"	"118541.606968206"	"99684.7089061038"	"243473.510491385"	"285818.596960566"	"322306.956146052"	"435127.627190118"	"554035.876062292"	"87947.7269554399"	"163931.346973788"	"362863.979982624"	"189212.896900598"	"206486.667184571"	"366838.99875309"	"174325.586109969"	"69788.5048260338"	"662999.573788022"	"143296.546886616"	"128354.693133225"	"122632.598632977"	"78433.2803873403"	"343427.262277144"	"720072.370781004"	"416403.967931245"	"378208.214584772"	"678393.389270866"	"279406.560082736"	"600104.014515909"	"228327.874348158"	"245199.25262906"	"562464.951546025"	"423071.183508754"	"138911.278043814"	"464693.612440982"	"269381.383604742"	"246375.502853447"	"306069.101825227"	"417716.831559759"	"524548.220029021"	"548537.27762459"	"662906.7965568"	"1094554.43557731"	"318578.731857763"	"824937.724757826"	"1089743.03550517"	"672693.225204916"	"358872.742986183"	"485284.87624524"	"777786.43049362"	"324131.053328697"	"550894.384261691"	"402370.041785768"
"False"	"PS(38:3e)"	"C44 H82 N O9 P"	"No match"	"Full match"	"799.57124"	"15.847"	"1069785.23850581"	"Single match found"	"671435.264903153"	"763285.557737242"	"661151.693529206"	"636446.34917073"	"481590.903259649"	"754565.272500214"	"387154.013238423"	"725420.515469074"	"733012.132056209"	"962036.946971241"	"574899.967170431"	"521781.954271091"	"558595.383354312"	"741547.863097671"	"719062.36460948"	"674713.913670817"	"683900.28899172"	"669239.442930299"	"847439.510594124"	"769679.931520573"	"842361.305020464"	"640867.150955357"	"802540.94016533"	"763855.408966329"	"741595.614958737"	"710376.85548209"	"890691.215762284"	"865999.465102687"	"834274.343818143"	"901996.093483486"	"812307.092742214"	"881358.739774143"	"538983.406133447"	"644344.653007841"	"846989.232598691"	"748833.721882226"	"508195.766738811"	"971338.802430606"	"664832.18500626"	"271730.958583242"	"667267.385971781"	"539161.219585034"	"1069785.23850581"	"715536.70129238"	"845720.309505607"	"433705.014785818"	"808607.112316318"	"637488.870232754"	"723732.439088269"	"751469.870724066"	"710868.730350411"	"746738.913108194"	"587804.577437713"	"778927.602119538"	"738285.20747606"
"False"	"CL(14:3_22:5_18:2_18:2)"	"C81 H134 O17 P2"	"Not the top hit"	"Full match"	"1440.91006"	"18.440"	"1061408.94169186"	"Multiple matches found"	"295753.354199313"	"173509.094554999"	"230493.542698108"	"240429.809678692"	"176064.293165443"	"188800.068250109"	"201178.287338559"	"343892.486176175"	"269830.313344419"	"396462.096197872"	"219535.893519583"	"149682.532674647"	"170182.654399483"	"251779.597623716"	"204155.224413142"	"614833.525122894"	"287249.475592523"	"204174.421791615"	"314174.322358373"	"341349.041413715"	"282755.731688477"	"140936.900162539"	"247471.345313965"	"108345.039043256"	"254074.559481449"	"255989.504062557"	"266311.452550265"	"352480.847873023"	"331978.954076915"	"1061408.94169186"	"816147.676166981"	"66981.595846472"	"185601.06701277"	"128795.399685289"	"232563.415910522"	"342033.508687099"	"196977.793285875"	"259190.424949051"	"449040.621026054"	"111068.656799017"	"292607.504668574"	"270747.942887652"	"115825.421558433"	"374105.684074323"	"234824.507480945"	"119030.657578793"	"119230.691189121"	"301673.835663588"	"261799.949132717"	"310736.405457326"	"331255.553922345"	"281515.831228252"	"186903.81896932"	"242774.829069592"	"305860.757339524"
"False"	"DG(16:1_18:2)"	"C37 H69 N O5"	"Full match"	"Full match"	"607.51835"	"11.282"	"1039625.93904539"	"Multiple matches found"	"787037.777233819"	""	""	""	""	""	""	""	""	"706411.652989629"	""	""	""	""	""	"634671.530389757"	""	""	""	"495026.530398525"	""	""	"198111.967402894"	""	"311158.647218709"	"643177.010844912"	"740231.881282563"	"566717.489042704"	""	"453730.158235113"	""	""	""	""	""	""	""	""	""	""	""	""	"174372.724205018"	""	"343979.639843181"	""	""	""	"524435.14715502"	""	"1039625.93904539"	""	""	""	""
"False"	"CL(12:3_22:6_22:3_18:2)"	"C83 H134 O17 P2"	"No match"	"Full match"	"1464.90645"	"18.070"	"1034823.44081721"	"Multiple matches found"	"346850.764940472"	"1034823.44081721"	"553266.044378683"	"786478.48538592"	"436226.827312938"	"718495.461725272"	"562519.449099097"	"377447.269810267"	"763851.716002595"	"504319.452292204"	"377331.134132329"	"587451.693345362"	"329457.014432169"	"405601.751778114"	"565556.069807546"	"829051.754338546"	"585853.618867345"	"662645.986301478"	"958046.72954469"	"769587.404834725"	"804083.474508336"	"425102.180674838"	"547184.029850245"	"653044.703942178"	"451683.73472197"	"255301.491217437"	"154270.792852861"	"389604.667159851"	"474810.420248219"	"125111.379989841"	"189530.99136794"	"16190.3488295718"	"429833.18667196"	"43132.2120443018"	"148278.961051137"	"446369.779257317"	"149288.531446558"	"138712.542495953"	"750686.241481647"	"87181.0273570501"	"415552.313398884"	"657725.791604907"	"69366.1632624696"	"451000.468949884"	"104497.721856237"	"150778.17027565"	"37750.8160582481"	"376115.383480296"	"270362.788086489"	"679193.997744432"	"579292.411235003"	"621897.788114044"	"170691.591053076"	"276886.704440628"	"630765.153236668"
"False"	"TG(17:1_11:4_14:2)"	"C45 H75 N O6"	"No match"	"Full match"	"725.56055"	"15.990"	"1033958.54352853"	"Multiple matches found"	"495625.664782697"	""	"756527.944734253"	"606075.104098757"	""	""	""	"590549.762456062"	""	"953255.335882666"	"499007.093536397"	""	""	"477570.083739888"	"789765.134554548"	""	"1033958.54352853"	""	""	""	""	""	"173044.638743542"	""	"90145.0557231138"	"114741.958977879"	"107187.417402725"	"251636.065236847"	"196865.419884085"	"32427.9445428871"	"142663.110295117"	""	""	""	"95707.023857556"	""	""	""	""	""	"162855.28075417"	""	"201605.512289794"	"213614.310654554"	""	""	"76114.9211983914"	"220750.07362322"	"233820.030180795"	""	""	""	""	"254508.304855576"	""
"False"	"TG(25:0_16:0_18:1)"	"C62 H121 N O6"	"Full match"	"Full match"	"975.91999"	"22.609"	"1032981.72920245"	"Multiple matches found"	"382452.933947591"	""	"576751.36972659"	"343455.671210117"	"346994.441179467"	"105076.231759827"	"641184.618194215"	"780026.572054322"	"775005.106687733"	"754410.359339505"	"557642.413424971"	"308526.321858654"	"499184.894620539"	"825531.973263588"	"445520.226208659"	"716754.043823499"	"494170.9062825"	"577699.537692419"	"223548.194484361"	"407350.441078846"	"492693.130359232"	"467758.926060181"	"126744.511708195"	""	"447522.718794635"	""	"716329.887121073"	"518856.363634181"	"287046.897107813"	"200140.511752915"	"161560.533837895"	"301438.596351249"	"174365.064517867"	"1032981.72920245"	"596518.636698723"	"357961.179896252"	"361049.656625326"	"468776.698446708"	"468802.955488862"	"282054.206776324"	"670496.677259748"	"970452.07280562"	""	"373243.774648825"	"496520.134333181"	""	"610615.833685726"	"835499.526704905"	"542040.849557555"	"409986.409894427"	"649917.119752533"	"869171.463698954"	"307305.760702529"	"411501.324273088"	"533339.006756198"
"False"	"TG(18:0_18:3_19:0)"	"C58 H109 N O6"	"Not the top hit"	"Full match"	"915.82688"	"21.321"	"1013148.12168249"	"Single match found"	""	""	""	""	"1013148.12168249"	""	""	""	""	"501764.199909267"	""	""	"861252.11024208"	""	""	""	""	""	"496888.217102572"	""	""	""	""	""	""	""	""	""	""	""	"341456.807296031"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"797599.751259054"	""	""	""	""	"377638.69961107"	""	"695044.883283112"	""	""
